 InvH_pty_icode, InvH_billnett
 0, 80
 0, 28
 0, 60
 0, 59.5
 0, 95
 0, 558
 0, 105
 0, 140
 0, 359.66
 0, 219
 0, 17
 0, 4
 0, 8
 0, 100
 0, 40
 0, 1364
 0, 540
 0, 24
 0, 371
 0, 10
 0, 135
 0, 273
 0, 6
 0, 30
 0, 100
 0, 220
 0, 31
 0, 49
 3071, 76
 0, 230
 0, 876
 0, 970.5
 0, 98
 0, 550.76
 0, 10
 0, 9
 0, 20
 0, 33
 0, 173
 0, 132
 0, 115.5
 0, 50
 0, 140
 0, 32
 0, 437
 0, 67
 0, 253
 0, 288
 0, 70
 0, 199.92
 0, 129
 0, 317
 0, 81
 0, 300
 0, 104
 0, 303
 0, 82
 0, 385
 0, 155
 0, 115
 0, 273.5
 0, 141
 0, 34
 0, 55
 0, 45
 0, 684.39
 0, 345
 0, 141
 0, 94
 0, 106
 0, 20
 0, 288
 0, 537.5
 0, 291
 0, 52
 0, 24
 3074, 142.5
 0, 48
 0, 1168
 0, 30
 0, 64
 0, 164
 0, 43.5
 0, 139
 0, 22
 0, 998
 0, 46
 0, 186
 3074, 142.5
 0, 36
 0, 46
 0, 1479.7
 0, 120
 0, 130
 0, 675
 0, 251
 0, 388
 0, 134
 0, 360
 0, 38
 0, 407.75
 0, 252.5
 0, 133
 0, 33
 0, 382
 0, 328
 0, 8
 0, 25
 0, 1246.5
 0, 49
 0, 20
 0, 410
 0, 425
 0, 132
 0, 553
 0, 641
 0, 33
 0, 423
 0, 60
 0, 85
 0, 30
 0, 458
 0, 22.5
 0, 110
 0, 219
 0, 176
 0, 39
 0, 76
 0, 303
 0, 81
 0, 33
 0, 2627.5
 0, 46
 0, 22.5
 0, 475
 0, 727.66
 0, 739.9
 0, 51
 0, 1198
 0, 2967.4
 0, 34
 0, 5
 0, 6.5
 0, 138
 0, 117
 0, 397
 0, 100
 0, 64
 0, 146
 0, 3052
 3061, 435.1
 0, 10
 0, 2295.5
 0, 5
 0, 13.5
 0, 1307.5
 0, 100
 0, 207
 0, 22
 0, 531.65
 0, 499
 0, 113
 0, 575
 0, 1166
 0, 3162.4
 0, 428
 0, 79
 0, 45
 0, 28
 0, 375
 0, 396
 0, 285
 0, 73
 0, 24
 0, 52
 0, 1756.74
 0, 427
 0, 566
 0, 492
 0, 155
 0, 2.5
 0, 1181
 0, 310
 0, 22
 0, 75
 0, 216
 0, 257
 0, 334.5
 0, 75
 0, 96
 0, 219
 0, 30
 0, 93
 0, 165.62
 0, 108
 0, 65
 0, 1735
 0, 10
 0, 8
 0, 22
 0, 12
 0, 498
 0, 68
 0, 647
 0, 5
 0, 27.5
 0, 92
 0, 65.5
 0, 20
 0, 875
 0, 180
 0, 640
 0, 248
 0, 7.2
 0, 149
 0, 1622.6
 0, 179
 0, 55.31
 0, 73
 0, 96
 0, 120
 0, 2162
 0, 60
 0, 135
 0, 418
 0, 119.5
 0, 365
 0, 207.76
 0, 350
 0, 178
 0, 86
 0, 166.5
 0, 112
 0, 2196.67
 0, 165
 0, 258
 0, 45
 0, 2175.5
 0, 422
 0, 55
 0, 281
 0, 439
 0, 40
 0, 178.08
 0, 745
 0, 280
 0, 20
 0, 2608
 0, 386
 0, 120
 0, 180
 0, 208
 0, 166
 0, 273.5
 0, 345
 0, 1823
 0, 179
 0, 58.8
 0, 260
 0, 1032
 0, 61
 0, 1182.5
 0, 147
 0, 351
 0, 1510
 0, 5
 0, 17.5
 0, 320
 0, 68
 0, 473.5
 0, 701.5
 0, 2160
 0, 848
 0, 477
 0, 838
 0, 208
 0, 684
 0, 152.39
 0, 538
 0, 631
 0, 2889.3
 0, 45
 0, 904
 0, 131
 0, 27
 0, 890.9
 0, 447
 0, 5
 0, 178
 0, 335
 0, 74
 0, 597
 0, 520
 0, 99
 0, 70
 0, 542
 0, 1410
 0, 436
 0, 1436.5
 0, 1232
 0, 15.4
 0, 60
 0, 262
 0, 660
 0, 370
 0, 305
 0, 786
 0, 110
 0, 149
 0, 362.6
 0, 38
 0, 90
 0, 24
 0, 297
 0, 20
 0, 304
 0, 248
 0, 128
 0, 186
 0, 80
 0, 99
 0, 463
 0, 50
 0, 10
 0, 280
 0, 52
 0, 20
 0, 14
 0, 105
 0, 2426
 0, 53
 0, 340.56
 0, 72
 0, 20
 0, 181
 0, 60
 0, 1922
 0, 2705.75
 0, 1416
 0, 95.5
 0, 12
 0, 351
 0, 292
 0, 558.25
 0, 616
 0, 94
 0, 2208.25
 0, 329
 0, 20
 0, 225
 0, 339
 0, 345
 0, 203
 0, 253
 0, 258
 0, 162
 0, 2183
 0, 388
 0, 50
 0, 100
 0, 449
 0, 42
 0, 1483
 0, 600
 0, 32
 0, 292
 0, 704
 0, 563
 0, 281.9
 0, 2130
 0, 1754
 0, 257
 0, 25
 0, 175.2
 0, 96
 0, 20
 0, 12
 0, 11027
 0, 45
 0, 12
 0, 945.7
 2710, 1527.58
 0, 1869
 0, 57.5
 0, 3964.7
 0, 236
 0, 31
 0, 219
 0, 120
 0, 340
 0, 31
 0, 779
 0, 662.48
 0, 105
 0, 323
 0, 596
 0, 275
 0, 65
 0, 682.08
 0, 6028.14
 0, 1573
 0, 352
 0, 345.45
 0, 151.5
 0, 648.75
 0, 58
 0, 227.5
 0, 1589.5
 0, 179
 0, 25
 0, 90
 0, 760.5
 0, 20
 0, 75
 0, 3127.5
 0, 620
 0, 897.5
 0, 1552.07
 0, 460
 0, 542.92
 0, 87
 0, 427
 0, 643
 0, 480
 0, 93
 0, 50
 0, 30
 0, 312
 0, 20
 0, 67
 0, 124
 0, 27.5
 0, 52
 0, 870
 0, 239
 0, 179
 0, 703.5
 0, 1113
 0, 180
 0, 374
 0, 129
 0, 38
 0, 195
 3071, 35.2
 0, 54
 0, 181.74
 0, 2456.5
 0, 290.08
 0, 290
 0, 115
 0, 190
 0, 487
 0, 423
 0, 175.75
 0, 156
 0, 582.61
 0, 230
 0, 22
 0, 20.58
 0, 203
 0, 439
 0, 106
 0, 22
 0, 865
 0, 152.5
 0, 265
 0, 682
 0, 1562
 0, 131
 0, 680
 0, 95
 0, 53.9
 0, 66
 0, 24
 0, 160
 0, 163
 0, 36
 0, 410
 0, 105
 0, 33
 0, 223
 0, 45
 0, 693
 0, 269.5
 0, 374
 0, 889
 0, 129.5
 3061, 276.45
 0, 11
 0, 79
 0, 116.62
 0, 27
 0, 176
 0, 105
 0, 662
 0, 9.5
 0, 151
 0, 235
 0, 301
 0, 267
 0, 44
 0, 93
 0, 459
 0, 325
 0, 46
 0, 2
 0, 40
 0, 2898.5
 0, 428
 0, 66
 0, 385
 0, 251
 0, 61
 0, 1941.55
 0, 2
 0, 20
 0, 26
 0, 223.5
 0, 450.28
 0, 558
 0, 102.5
 0, 265
 0, 103
 0, 70
 0, 90
 0, 726
 0, 303
 0, 300
 0, 88
 0, 674
 0, 282
 0, 38
 0, 1184
 0, 510
 0, 95
 0, 743
 0, 596
 0, 16.5
 0, 20
 0, 378
 0, 952.5
 0, 88
 0, 204.82
 0, 162
 0, 88
 0, 195.02
 0, 189
 0, 1066
 0, 181
 0, 416
 0, 10
 0, 19
 0, 99.96
 0, 488
 0, 439
 0, 150
 0, 55
 0, 37
 0, 590
 0, 135
 0, 2044
 0, 953
 0, 158
 0, 35
 0, 1427
 0, 3867.57
 0, 70
 3075, 1776
 0, 65
 0, 332.5
 0, 30
 0, 132
 0, 1048.25
 0, 48
 0, 736
 0, 69
 0, 144
 0, 4154.75
 0, 81.5
 0, 285
 0, 10
 0, 262
 0, 121
 0, 2069
 0, 120
 0, 85
 0, 206
 0, 30
 0, 604
 0, 559
 0, 477
 0, 628.5
 0, 1085
 0, 191
 0, 2236
 0, 932
 0, 318.5
 0, 325
 0, 10
 0, 122
 0, 837
 0, 812
 0, 143
 0, 395
 0, 138
 0, 129
 0, 350.5
 0, 1686
 0, 460
 0, 75
 0, 159
 0, 200
 0, 396
 0, 76
 0, 37
 0, 803.5
 0, 1442.5
 0, 822
 0, 8242
 0, 66
 0, 1937.25
 0, 279
 0, 50
 0, 1267.5
 0, 131
 0, 87
 0, 38
 0, 2808.5
 0, 19
 0, 52
 0, 182.15
 0, 468
 0, 156
 0, 298
 0, 35
 0, 61.5
 0, 574
 0, 20
 0, 218
 0, 497
 0, 1474
 0, 115
 0, 259
 0, 17
 0, 306.5
 0, 119.5
 0, 44
 0, 75
 0, 937
 0, 41
 0, 30
 0, 17
 0, 1601
 0, 593
 0, 463
 0, 37
 0, 403
 0, 1080
 0, 178.5
 0, 44
 0, 152.5
 0, 652
 0, 2041
 0, 90
 0, 199
 0, 5
 0, 30
 0, 69
 0, 72
 0, 592
 0, 44
 0, 468
 0, 20
 0, 70
 0, 107
 0, 8
 0, 286
 0, 10
 0, 911
 0, 1138.5
 0, 105
 0, 441
 0, 230
 0, 448
 0, 10
 0, 573
 0, 124.46
 0, 796.25
 0, 157
 0, 55
 0, 232
 0, 861
 0, 240
 0, 40
 0, 30
 0, 598
 0, 10
 0, 43
 0, 410
 0, 2885.75
 0, 138
 0, 122
 0, 31
 0, 40
 0, 1050
 0, 58
 0, 509.6
 0, 10
 0, 165.5
 0, 606
 0, 225
 0, 61
 0, 19
 0, 270
 0, 472
 0, 47
 0, 831.5
 0, 314
 0, 1658.75
 0, 20
 0, 29
 0, 175.5
 0, 5
 0, 266
 0, 7
 0, 1641
 0, 2457.35
 0, 620
 0, 361
 0, 56
 0, 304.5
 0, 55
 0, 1189.5
 0, 33
 0, 138
 0, 17.5
 0, 18
 0, 386.5
 0, 68
 0, 37
 0, 256
 0, 34
 0, 60
 0, 342
 0, 1257
 0, 24.5
 0, 277
 0, 1598
 0, 105
 0, 1041
 0, 4
 0, 428
 0, 301
 0, 19
 0, 56
 0, 2
 0, 117
 0, 656.25
 0, 2164
 3067, 100
 0, 348
 0, 3
 0, 330
 0, 126
 0, 4683.25
 0, 956
 0, 1020
 0, 23
 0, 131
 0, 101
 0, 194
 0, 173
 0, 90
 0, 43
 0, 122
 0, 140
 0, 10
 0, 10
 0, 293
 0, 413.5
 0, 166
 0, 1172
 0, 258
 0, 2735.75
 0, 5
 0, 236.5
 0, 7630
 0, 202
 0, 732
 0, 175
 0, 10
 0, 1038
 0, 916.5
 0, 90
 0, 189
 0, 233
 0, 2329.5
 0, 245
 2710, 144
 0, 57
 0, 65
 0, 990
 0, 276
 0, 398
 0, 396
 0, 279.5
 0, 2024
 0, 443
 0, 17.5
 0, 300.86
 0, 357
 0, 141.12
 0, 2736
 0, 295.75
 0, 1230.5
 0, 538
 0, 50
 0, 243
 0, 338.5
 0, 7
 0, 119
 0, 431
 0, 350
 0, 4
 0, 575
 0, 550
 0, 5
 0, 211
 0, 1468.62
 0, 62
 0, 45
 0, 1504
 0, 271
 0, 212.5
 0, 75
 0, 785.5
 0, 821
 0, 148
 0, 22
 0, 163
 0, 990.5
 0, 452
 0, 421.5
 0, 38
 0, 44
 0, 751
 0, 223
 0, 55
 0, 110
 0, 23
 0, 137
 0, 275
 0, 44
 0, 450
 0, 22
 0, 177
 0, 212.35
 0, 548
 0, 13
 0, 50
 0, 70
 0, 3647.36
 0, 82
 0, 35
 0, 57
 0, 547
 2703, 2420.9
 0, 478
 0, 320
 0, 40
 0, 1436.5
 0, 19
 0, 309
 0, 761.95
 0, 313
 0, 262
 0, 413
 0, 81
 0, 54
 0, 1185
 0, 30
 0, 163
 0, 1246.5
 0, 94
 0, 1960
 0, 110
 0, 1612.75
 0, 19
 0, 160
 0, 61
 0, 60
 0, 2685.9
 0, 130
 0, 46
 0, 3160.25
 0, 531.75
 0, 1593
 0, 30
 0, 430
 0, 62
 0, 1170
 0, 391
 0, 36
 0, 19
 0, 77.5
 0, 119.5
 0, 107
 0, 45
 0, 111
 0, 75
 0, 6
 0, 20
 0, 1401
 0, 1928.49
 0, 145
 0, 378
 0, 64
 0, 44
 0, 156
 0, 50
 0, 166
 0, 265
 0, 48
 0, 23
 0, 465
 0, 40
 0, 114.5
 0, 209.47
 0, 687
 0, 2634.5
 0, 117.5
 0, 1358
 0, 37
 0, 421
 0, 242.06
 0, 830.5
 0, 6735.54
 0, 361
 0, 882
 0, 116
 0, 188.5
 0, 239.12
 0, 402.5
 0, 176
 0, 666
 0, 90
 0, 35
 0, 28
 0, 362
 0, 1030
 0, 174.44
 0, 92
 0, 1203
 0, 846.5
 0, 1682.5
 0, 20
 0, 43
 0, 297.5
 0, 305.5
 0, 115
 0, 1879
 0, 864
 0, 2001.16
 0, 381.5
 0, 180
 0, 52
 0, 174
 0, 18
 0, 51
 0, 221
 0, 810.75
 0, 585
 0, 130
 0, 172.5
 0, 241
 0, 173
 0, 90
 0, 178
 0, 1109
 0, 111
 0, 111
 0, 98
 0, 1102
 0, 78
 0, 30
 0, 454
 0, 22
 0, 662
 0, 403.76
 0, 204.5
 0, 151.5
 0, 44
 0, 65
 0, 20
 0, 529
 0, 1416
 0, 419.6
 0, 74
 0, 191
 0, 490
 0, 639
 0, 20
 0, 132
 0, 243
 0, 17
 0, 177
 0, 82
 0, 246.5
 0, 300.5
 0, 2113
 0, 669
 0, 436.1
 0, 290
 0, 502.74
 0, 202.86
 0, 20
 0, 42
 0, 40
 0, 635.15
 0, 180
 0, 375
 0, 289
 0, 322
 0, 30
 0, 25
 0, 31.5
 0, 188
 0, 189
 0, 275
 0, 56
 0, 558.5
 0, 620.34
 0, 128
 0, 460
 0, 25
 0, 189
 0, 300
 0, 5
 0, 47
 0, 255.5
 0, 69
 0, 17
 0, 127
 0, 300
 0, 2023
 0, 1637.6
 0, 22
 0, 302.3
 0, 19.6
 0, 64
 0, 108.5
 0, 1457
 0, 130
 0, 90
 0, 404
 0, 44
 0, 100
 0, 59
 0, 959.5
 0, 864
 0, 508.2
 0, 483
 0, 115
 0, 405
 0, 235
 0, 60
 0, 852
 0, 12
 0, 437
 0, 3127.9
 0, 383.5
 0, 899
 0, 610
 0, 439
 0, 15
 0, 377
 0, 235
 0, 197
 0, 121
 0, 868
 0, 180
 0, 17
 0, 389
 0, 28
 0, 327
 0, 10
 0, 384
 0, 1072
 0, 2526.75
 0, 232
 0, 24
 0, 462
 0, 157
 0, 907
 0, 738
 0, 23
 0, 194
 0, 563.5
 0, 450
 0, 315
 0, 36
 0, 1255.5
 0, 1077.1
 0, 21
 0, 11301.11
 0, 221.5
 0, 150
 0, 226
 0, 375
 0, 50
 0, 508.5
 0, 782
 0, 854.3
 0, 190
 0, 435
 0, 34
 0, 729
 0, 36
 0, 275
 0, 404
 0, 210
 0, 297
 0, 2411
 0, 478.5
 0, 10
 0, 21
 0, 52
 0, 260
 0, 894.5
 0, 89
 0, 576
 0, 130
 0, 221
 0, 900
 0, 257.74
 0, 119
 0, 91
 0, 233
 0, 79
 0, 22
 0, 25
 0, 92
 0, 169
 0, 378.5
 0, 437
 0, 761.46
 0, 602
 0, 254
 0, 152
 0, 362
 0, 170
 0, 217
 0, 619
 0, 30
 0, 185.15
 0, 1360.5
 0, 190
 0, 80.5
 0, 373.5
 0, 56.65
 0, 106
 0, 656
 0, 430
 0, 77
 0, 1503.5
 0, 525
 0, 30
 0, 185
 0, 132
 0, 533.5
 0, 1013.5
 0, 263
 0, 326
 0, 152
 0, 424.5
 0, 27
 0, 280.75
 0, 2773.7
 0, 22
 0, 245
 0, 263
 0, 1829.5
 0, 2455
 0, 566
 0, 105
 0, 319
 0, 158.5
 0, 669.75
 0, 138
 0, 144.5
 0, 125
 0, 15
 0, 50
 0, 5
 0, 149.5
 0, 483
 0, 270.3
 0, 4667.5
 0, 44
 0, 527
 0, 1208
 0, 244
 0, 18
 0, 1104.5
 0, 40
 0, 672
 0, 130
 0, 126
 0, 150
 0, 933
 0, 30
 0, 66
 0, 97.05
 0, 15
 0, 55
 0, 98
 0, 17
 0, 200.5
 0, 664
 0, 280
 0, 20
 0, 45
 0, 128
 0, 76
 0, 50
 0, 480
 0, 545
 0, 367.5
 0, 37
 0, 1067
 0, 429
 0, 87
 0, 370.5
 0, 360
 0, 5
 0, 313
 0, 9.5
 0, 1
 0, 796
 0, 1012
 0, 116
 0, 85.5
 0, 246
 0, 899.5
 0, 417.48
 0, 58
 0, 170
 0, 59
 0, 150.5
 0, 214
 0, 30
 0, 34
 0, 305
 0, 2295
 0, 425
 0, 1508
 0, 284.5
 0, 939
 0, 70
 0, 462
 0, 100
 0, 30
 0, 15
 0, 156
 0, 150.2
 0, 296
 0, 322
 0, 10
 0, 898
 0, 899
 0, 349.4
 0, 44
 0, 739
 0, 323
 0, 2193.75
 0, 150
 0, 50
 0, 45
 0, 16
 0, 450
 0, 334
 0, 1434.72
 0, 2
 0, 12
 0, 83
 0, 10
 0, 52
 0, 153
 0, 178
 0, 145.95
 0, 28
 0, 1183.68
 0, 42
 0, 557.5
 0, 150
 0, 17
 0, 20
 0, 20
 0, 150
 2703, 365.4
 0, 116
 0, 282.5
 0, 267
 0, 409
 0, 17
 0, 200
 0, 30
 0, 72
 0, 1175
 0, 45
 0, 2594.28
 0, 132
 0, 327
 0, 172.48
 0, 526
 0, 952
 0, 192
 0, 162.68
 0, 46
 0, 52.5
 0, 100
 0, 82.5
 0, 314
 0, 623
 0, 2276
 0, 606.62
 0, 112
 0, 56
 0, 978
 0, 1084.51
 0, 75
 0, 123
 0, 160.5
 0, 544
 0, 25
 0, 30
 0, 201.88
 0, 32
 0, 80
 0, 24
 0, 516.5
 0, 3
 0, 1045
 0, 3026.75
 0, 35.5
 0, 10
 0, 114
 0, 88
 0, 361
 0, 380
 0, 50
 0, 20
 0, 82.5
 0, 18
 0, 86
 0, 61
 0, 1768.86
 0, 550
 0, 24.5
 0, 17
 0, 105
 0, 18
 0, 67
 0, 350
 3061, 338.2
 0, 40
 0, 46.5
 0, 141
 0, 154.84
 0, 296.94
 0, 424.34
 0, 183
 0, 18
 0, 742.17
 0, 314
 0, 103
 0, 5.5
 0, 302
 0, 56
 0, 44.5
 0, 14
 0, 180
 0, 20
 0, 38
 0, 647.68
 0, 61
 0, 201
 0, 112
 0, 191.1
 0, 20
 0, 114
 0, 196.98
 0, 20
 0, 23
 0, 76
 0, 275
 0, 35
 0, 1076
 0, 3
 0, 500
 0, 48
 0, 105
 0, 20
 0, 176
 0, 1146.75
 0, 199
 0, 125
 0, 334.5
 0, 162
 0, 96
 0, 547.2
 0, 768
 0, 256
 0, 85
 0, 439
 0, 90
 0, 383
 0, 101
 0, 524
 0, 540.1
 0, 67
 0, 108
 0, 55
 0, 524.5
 0, 38
 0, 10
 0, 2076.55
 0, 1245.58
 0, 350
 0, 12
 0, 10
 0, 608
 0, 28
 0, 145
 0, 233.5
 0, 158.5
 0, 164.64
 0, 178
 0, 132.3
 0, 472
 0, 369
 0, 483
 0, 586.5
 0, 10
 0, 44
 0, 1068.2
 0, 37
 0, 733
 0, 6.5
 0, 469
 0, 547
 0, 46
 0, 49
 0, 315
 0, 144
 0, 282.24
 0, 43
 0, 234
 0, 807
 0, 1047
 0, 55
 0, 325
 0, 62
 0, 461.34
 0, 332
 0, 10.8
 0, 195
 0, 16
 0, 33
 0, 160
 0, 150
 0, 319
 0, 149
 0, 22
 0, 102
 0, 2367
 0, 178
 0, 115
 0, 36.5
 0, 41
 0, 22
 0, 22
 0, 100
 0, 500
 0, 15
 0, 42
 0, 2548
 0, 219
 0, 165
 0, 119.07
 0, 182.75
 0, 30
 0, 194
 0, 457
 0, 613
 0, 71
 0, 196
 0, 1482
 0, 45
 0, 63
 0, 18
 0, 135
 0, 69
 0, 23
 0, 35
 0, 880
 0, 167.58
 0, 26
 0, 27
 0, 32
 0, 408.1
 0, 78.31
 0, 590
 0, 728.5
 0, 10
 0, 158
 0, 32
 0, 43
 0, 285
 0, 5
 0, 120
 0, 45.5
 0, 5.5
 0, 184.5
 0, 541.5
 0, 294
 0, 547.5
 0, 244
 0, 10
 0, 169.5
 0, 57
 0, 284
 0, 16
 0, 44
 0, 24
 0, 405
 0, 72
 0, 433.65
 0, 10
 0, 110
 0, 289.5
 0, 298
 3073, 646
 0, 836.5
 0, 114
 0, 19
 0, 38
 0, 50
 0, 61
 0, 1428.5
 0, 25
 0, 247
 0, 49
 0, 27.55
 0, 295
 0, 93.1
 0, 720.5
 0, 175.5
 0, 313
 0, 783
 0, 18
 0, 148.5
 0, 359.5
 0, 180
 0, 32
 0, 20
 0, 92
 0, 340
 0, 210.89
 0, 31
 0, 754
 0, 32
 0, 10
 0, 149
 0, 222.5
 0, 66
 0, 30
 0, 110
 0, 57
 0, 641
 0, 22
 0, 708
 0, 88
 0, 25
 0, 45.08
 0, 1659
 0, 5.5
 0, 60
 0, 659
 0, 1247
 0, 107
 0, 593
 0, 234
 0, 50
 0, 95
 0, 263
 0, 288
 0, 680
 0, 1627.25
 0, 559
 0, 270
 0, 348
 0, 10
 0, 466
 0, 458.2
 0, 5.5
 0, 1313.69
 0, 84
 0, 64
 0, 262.15
 0, 35
 0, 284.5
 0, 270.5
 0, 80
 0, 29
 0, 464
 0, 71
 0, 156
 0, 2
 0, 60
 0, 661
 0, 1182.5
 0, 344
 0, 560
 0, 903
 0, 804
 0, 604
 0, 45
 0, 1905.31
 0, 1159
 0, 871
 0, 874.65
 0, 118
 0, 111
 0, 136
 0, 1033
 0, 2202
 0, 1014
 0, 733.04
 0, 381.5
 0, 455
 0, 423
 0, 125
 0, 1340.5
 0, 435.12
 0, 8
 0, 74
 0, 213
 0, 20
 0, 1047
 0, 22
 0, 110
 0, 55
 0, 982.45
 0, 50.96
 0, 309
 0, 90.65
 0, 21
 0, 1011.77
 0, 437
 0, 264
 0, 17
 0, 35
 0, 1854
 0, 10
 0, 300.96
 2710, 474.21
 0, 749
 0, 32
 0, 65
 0, 355.41
 0, 56
 0, 1859.25
 0, 69.5
 0, 27
 0, 499
 0, 645
 0, 616.25
 0, 90
 0, 216
 0, 391
 0, 1211
 0, 157
 2740, 345
 0, 1304
 0, 140
 0, 372.5
 0, 190.5
 0, 50
 0, 428
 0, 323
 0, 282
 0, 443
 0, 82
 0, 111.5
 0, 65
 0, 182
 0, 12
 0, 319
 0, 69
 0, 77
 0, 20
 0, 59
 0, 124
 0, 5.5
 0, 140
 0, 881
 0, 334
 0, 1075
 0, 58
 0, 57
 0, 25
 0, 29
 0, 3
 0, 276.85
 0, 1210
 0, 115
 0, 397.39
 0, 109
 0, 300
 0, 70
 0, 66
 0, 68
 0, 100
 0, 347
 0, 520
 0, 212
 0, 210
 0, 632
 0, 232
 0, 86
 0, 11
 0, 195
 0, 393
 0, 244
 0, 20
 0, 65
 0, 196
 0, 600
 0, 2314
 0, 83
 0, 10
 0, 11
 0, 150
 0, 414
 0, 82
 0, 337
 0, 275
 0, 23
 0, 251.5
 0, 40
 0, 624
 0, 18
 0, 5.5
 0, 28
 0, 11
 0, 12
 0, 14
 0, 25
 0, 135.5
 0, 1765.96
 0, 356.5
 0, 435.1
 0, 61
 0, 5
 0, 28
 0, 301
 0, 74.5
 0, 280
 0, 5.5
 0, 54
 0, 435
 0, 55
 0, 5.5
 0, 11
 0, 50.5
 0, 197
 0, 114
 0, 65
 0, 33.32
 0, 197.75
 0, 340.06
 0, 6
 0, 30
 0, 210
 0, 62
 0, 192
 0, 88
 0, 105
 0, 881.5
 0, 793
 0, 12
 0, 44
 0, 60
 0, 102
 0, 518
 0, 387
 0, 110
 0, 30
 0, 80
 0, 135
 0, 5.5
 0, 52
 0, 916.3
 0, 333
 0, 21.5
 0, 114.5
 0, 24
 0, 2154
 0, 86.5
 0, 14
 0, 22
 0, 20
 0, 283
 0, 91
 0, 75
 0, 106
 0, 406.5
 0, 34
 0, 718.5
 0, 110
 0, 240
 0, 343
 0, 5
 0, 97
 0, 139.65
 0, 10
 0, 80
 0, 68
 0, 75
 0, 218.75
 0, 193
 0, 190
 0, 468
 0, 105
 0, 79
 0, 45
 0, 76
 0, 92
 0, 205
 0, 152
 0, 2755.25
 0, 33
 0, 27
 0, 350
 0, 78
 0, 28
 0, 22
 0, 66
 0, 6
 0, 145
 0, 206
 0, 108
 0, 5.5
 0, 210
 0, 520
 0, 257
 0, 11.5
 0, 65.5
 0, 2010
 0, 125
 0, 284
 0, 10
 0, 5
 0, 85
 0, 90
 0, 1115
 0, 70
 0, 92.12
 0, 29.4
 0, 110
 0, 72
 0, 104
 0, 255
 0, 125
 0, 222
 0, 1658.5
 0, 29
 0, 355
 0, 515
 0, 45
 0, 9.5
 0, 60
 0, 226
 0, 590.2
 0, 45
 0, 37
 0, 2277.03
 0, 55
 0, 26.5
 0, 2365
 2721, 736
 0, 130
 0, 862
 0, 106
 0, 1068.5
 0, 633.08
 0, 2
 0, 15
 0, 68
 0, 53
 0, 213
 0, 169
 0, 19
 0, 140
 0, 17
 0, 108
 0, 30
 0, 142
 0, 1072
 0, 270
 0, 20
 0, 15
 0, 399.5
 0, 22
 0, 25
 0, 76
 0, 397
 0, 1454.25
 0, 145
 0, 88
 0, 156.5
 0, 263
 0, 45
 0, 100
 0, 15
 0, 570
 0, 665
 0, 70
 0, 52
 0, 175
 0, 1055
 0, 3922.94
 0, 102
 0, 102
 0, 2267.35
 0, 39
 0, 310
 0, 600.5
 0, 117
 0, 208
 0, 399
 0, 5
 0, 72
 0, 252
 0, 338
 0, 767.5
 0, 96
 0, 10
 0, 196
 0, 583.1
 0, 20
 0, 43.12
 0, 9.8
 0, 65
 0, 94
 0, 46
 0, 868
 0, 130
 2703, 114.95
 0, 77
 0, 1048
 0, 185
 0, 225
 0, 10
 0, 615
 0, 355
 3071, 35.2
 0, 141
 0, 2190
 0, 69
 0, 115
 0, 119
 0, 260
 0, 196
 0, 340
 0, 100
 0, 283
 0, 1960
 0, 287
 0, 502
 0, 59
 0, 30
 0, 5255.5
 0, 1012.5
 0, 235
 0, 108
 0, 198
 0, 279.3
 0, 40
 0, 94
 0, 1256
 0, 37
 0, 34.5
 0, 17
 2740, 284
 0, 569.87
 0, 121
 0, 1167.5
 0, 75
 0, 19235.12
 0, 40
 0, 345
 0, 49
 0, 89
 0, 180
 0, 183
 0, 217
 0, 3638.25
 0, 615
 0, 130
 0, 100
 0, 74.5
 0, 59
 0, 79.38
 0, 380
 0, 1480
 0, 847
 0, 952
 0, 65
 0, 551.74
 0, 47
 0, 110
 0, 1841
 0, 20
 0, 40
 0, 40
 0, 499
 0, 146
 0, 190
 0, 190
 0, 8588.23
 0, 40.5
 0, 190
 0, 738.5
 0, 69
 0, 45
 0, 227
 0, 88
 0, 30
 0, 130
 0, 368.25
 0, 1775
 0, 532.5
 0, 11
 0, 11
 0, 0.01
 0, 430.95
 0, 36
 0, 335.16
 0, 235
 0, 473
 0, 113.68
 0, 141
 0, 343
 0, 170
 0, 705.6
 0, 785
 2707, 70
 0, 236
 0, 705.75
 0, 227
 0, 1637.65
 0, 159.5
 0, 32.5
 0, 15
 0, 340
 0, 80
 0, 276
 0, 2117
 0, 351
 0, 49
 0, 119
 0, 125.5
 0, 294
 0, 20
 0, 31
 0, 766.5
 0, 107
 0, 31.36
 0, 900
 0, 24
 0, 163
 0, 22
 0, 10
 0, 69
 0, 95
 0, 340
 0, 2848
 0, 148
 0, 19
 0, 838.5
 0, 207
 0, 185
 0, 256
 0, 130
 0, 121
 0, 609
 0, 300
 0, 58
 0, 82
 0, 491
 0, 936.88
 0, 1111.61
 0, 366.52
 0, 23
 0, 1
 0, 488.5
 0, 20
 0, 7312.16
 0, 2405.9
 0, 180
 0, 963.3
 0, 73.5
 0, 72.5
 0, 358
 0, 2241.5
 0, 503
 0, 50
 0, 334
 0, 170.03
 0, 87
 0, 24
 0, 208
 0, 1163.31
 0, 18
 0, 96
 0, 506.5
 0, 70
 0, 34
 0, 755
 0, 98
 0, 875.9
 0, 173.5
 0, 287
 0, 379
 0, 46
 0, 17
